Company,Pictogram,Text,Face,TextArea,category
lld_22167,True,False,False,0.0,Pictorial mark
logo_4978,True,True,False,0.2780859375,Combination mark
lld_2304,False,False,False,0.0,Abstract mark
lld_32374,False,False,False,0.0,Abstract mark
lld_25608,False,False,False,0.0,Abstract mark
lld_15913,False,False,False,0.0,Abstract mark
lld_24516,False,True,False,0.116044921875,Combination mark
logo_10315,True,True,False,0.06115234375,Combination mark
lld_23279,False,False,False,0.0,Abstract mark
lld_4775,False,False,False,0.0,Abstract mark
lld_34705,False,False,False,0.0,Abstract mark
logo_10473,False,True,False,0.720478515625,Wordmark
lld_4013,False,True,False,0.668701171875,Wordmark
lld_34063,False,False,False,0.0,Abstract mark
logo_118,False,False,False,0.0,Abstract mark
lld_24270,False,False,False,0.0,Abstract mark
lld_2462,True,False,False,0.0,Pictorial mark
lld_32412,False,True,False,0.330927734375,Combination mark
logo_3971,True,False,False,0.0,Pictorial mark
lld_22601,True,False,False,0.0,Pictorial mark
lld_6604,True,False,False,0.0,Pictorial mark
lld_19697,True,False,False,0.0,Pictorial mark
logo_8824,False,True,False,0.083994140625,Combination mark
logo_12264,False,False,False,0.0,Abstract mark
lld_21308,False,False,False,0.0,Abstract mark
lld_9537,False,False,False,0.0,Abstract mark
lld_26467,False,False,False,0.0,Abstract mark
lld_29754,False,False,False,0.0,Abstract mark
lld_17862,True,False,False,0.0,Pictorial mark
logo_14615,False,True,False,0.2009375,Combination mark
lld_27779,True,False,False,0.0,Pictorial mark
lld_30205,False,False,False,0.0,Abstract mark
logo_6809,True,False,False,0.0,Pictorial mark
lld_18589,True,False,False,0.0,Pictorial mark
lld_8629,False,False,False,0.0,Abstract mark
lld_20016,False,False,False,0.0,Abstract mark
lld_19683,False,True,False,0.24978515625,Combination mark
lld_6610,False,False,False,0.0,Abstract mark
lld_9523,False,True,False,0.219453125,Combination mark
logo_12270,True,False,False,0.0,Pictorial mark
logo_8830,False,False,False,0.0,Abstract mark
lld_26473,False,False,False,0.0,Abstract mark
lld_17876,False,False,False,0.0,Abstract mark
lld_29740,False,False,False,0.0,Abstract mark
logo_14601,True,False,False,0.0,Pictorial mark
lld_30211,True,False,False,0.0,Pictorial mark
lld_29998,False,False,False,0.0,Abstract mark
lld_20002,False,False,False,0.0,Abstract mark
logo_10467,False,True,False,0.29296875,Combination mark
lld_34077,False,False,False,0.0,Abstract mark
lld_4007,False,False,False,0.0,Abstract mark
lld_3768,False,True,False,0.20162109375,Combination mark
lld_33718,False,True,False,0.196875,Combination mark
lld_24264,False,False,False,0.0,Abstract mark
logo_3965,False,True,False,0.09013671875,Combination mark
lld_32406,False,False,False,0.0,Abstract mark
lld_2476,False,False,False,0.0,Abstract mark
logo_11779,False,True,False,0.311044921875,Combination mark
lld_22615,True,False,False,0.0,Pictorial mark
lld_5319,False,True,False,0.9826171875,Wordmark
lld_35369,False,False,False,0.0,Abstract mark
lld_22173,False,True,False,0.28716796875,Combination mark
lld_32360,False,False,False,0.0,Abstract mark
lld_2310,False,False,False,0.0,Abstract mark
lld_15907,False,False,False,0.0,Abstract mark
lld_24502,False,False,False,0.0,Abstract mark
logo_10301,False,True,False,0.07125,Combination mark
lld_34711,False,False,False,0.0,Abstract mark
lld_4761,True,False,False,0.0,Pictorial mark
lld_7268,False,False,False,0.0,Abstract mark
logo_13608,False,True,False,0.1359375,Combination mark
lld_20764,True,False,False,0.0,Pictorial mark
logo_14167,False,False,False,0.0,Abstract mark
logo_1814,False,False,False,0.0,Abstract mark
lld_30577,False,False,False,0.0,Abstract mark
lld_28338,False,False,False,0.0,Abstract mark
lld_26315,False,False,False,0.0,Abstract mark
lld_1619,False,False,False,0.0,Abstract mark
lld_29026,False,True,False,0.39609375,Combination mark
logo_9290,False,True,False,0.14125,Combination mark
lld_31669,False,False,False,0.0,Abstract mark
lld_36106,False,False,False,0.0,Abstract mark
lld_6176,False,False,False,0.0,Abstract mark
lld_9245,False,False,False,0.0,Abstract mark
logo_12516,False,False,False,0.0,Abstract mark
logo_4944,False,False,False,0.0,Abstract mark
lld_35427,False,False,False,0.0,Abstract mark
lld_5457,False,False,True,0.0,Mascot logo
logo_11037,True,False,False,0.0,Pictorial mark
lld_12098,False,False,False,0.0,Abstract mark
lld_4991,False,False,False,0.0,Abstract mark
lld_25634,False,False,False,0.0,Abstract mark
logo_5482,False,True,False,0.1426171875,Combination mark
lld_2338,False,False,False,0.0,Abstract mark
lld_32348,False,False,False,0.0,Abstract mark
lld_847,False,False,False,0.0,Abstract mark
lld_13386,False,False,False,0.0,Abstract mark
logo_642,True,False,False,0.0,Pictorial mark
lld_33056,True,True,False,0.1529296875,Combination mark
lld_3026,True,False,False,0.0,Pictorial mark
lld_4749,False,False,False,0.0,Abstract mark
lld_34739,True,False,False,0.0,Pictorial mark
logo_10329,False,False,False,0.0,Abstract mark
lld_23245,False,False,False,0.0,Abstract mark
lld_31899,True,False,False,0.0,Pictorial mark
lld_8173,False,False,False,0.0,Abstract mark
logo_13620,False,True,False,0.13212890625,Combination mark
lld_7240,False,False,False,0.0,Abstract mark
lld_28310,False,False,False,0.0,Abstract mark
lld_27023,False,False,False,0.0,Abstract mark
logo_7295,False,False,False,0.0,Abstract mark
lld_20994,False,False,False,0.0,Abstract mark
lld_31641,False,False,False,0.0,Abstract mark
lld_1631,False,False,False,0.0,Abstract mark
lld_11591,False,False,False,0.0,Abstract mark
lld_21452,True,False,False,0.0,Pictorial mark
lld_10857,False,False,False,0.0,Abstract mark
logo_8818,False,False,False,0.0,Abstract mark
lld_16598,True,False,False,0.0,Pictorial mark
logo_12258,False,False,False,0.0,Abstract mark
logo_1182,False,False,False,0.0,Abstract mark
lld_21334,False,False,False,0.0,Abstract mark
lld_6638,False,False,False,0.0,Abstract mark
lld_31127,False,False,False,0.0,Abstract mark
lld_29768,False,False,False,0.0,Abstract mark
lld_1157,False,False,False,0.0,Abstract mark
lld_28476,False,False,False,0.0,Abstract mark
lld_30239,False,True,False,0.0823046875,Combination mark
logo_14629,False,True,False,0.386015625,Combination mark
lld_19873,False,False,False,0.0,Abstract mark
lld_27745,True,False,False,0.0,Pictorial mark
lld_8615,False,False,False,0.0,Abstract mark
logo_13146,False,True,False,0.124423828125,Combination mark
lld_17686,False,False,False,0.0,Abstract mark
logo_6835,False,True,False,0.24947265625,Combination mark
lld_7526,False,False,False,0.0,Abstract mark
lld_12926,False,False,False,0.0,Abstract mark
logo_3795,False,True,False,0.05671875,Combination mark
lld_23523,False,False,False,0.0,Abstract mark
lld_33730,False,False,False,0.0,Abstract mark
logo_124,False,False,False,0.0,Abstract mark
lld_3740,False,False,False,0.0,Abstract mark
logo_11989,False,True,False,0.4610546875,Combination mark
lld_25152,False,False,False,0.0,Abstract mark
lld_35341,True,False,False,0.0,Pictorial mark
lld_5331,False,False,False,0.0,Abstract mark
logo_11751,False,False,False,0.0,Abstract mark
lld_15091,True,False,False,0.0,Pictorial mark
lld_3998,False,False,False,0.0,Abstract mark
lld_12932,False,False,False,0.0,Abstract mark
lld_23537,True,False,False,0.0,Pictorial mark
logo_3781,False,True,False,0.30990234375000003,Combination mark
lld_24258,True,False,False,0.0,Pictorial mark
lld_3754,False,False,False,0.0,Abstract mark
logo_130,False,False,False,0.0,Abstract mark
lld_33724,False,False,False,0.0,Abstract mark
lld_25146,False,False,False,0.0,Abstract mark
logo_3959,False,True,False,0.164765625,Combination mark
lld_5325,False,False,False,0.0,Abstract mark
lld_35355,False,False,False,0.0,Abstract mark
lld_15085,False,False,False,0.0,Abstract mark
logo_11745,False,True,False,0.7644921875,Wordmark
lld_22629,True,False,False,0.0,Pictorial mark
lld_21320,False,False,False,0.0,Abstract mark
logo_1196,True,False,False,0.0,Pictorial mark
lld_27989,False,False,False,0.0,Abstract mark
lld_1143,False,False,False,0.0,Abstract mark
lld_31133,True,False,False,0.0,Pictorial mark
lld_28462,False,False,False,0.0,Abstract mark
lld_27751,False,False,False,0.0,Abstract mark
lld_19867,False,False,False,0.0,Abstract mark
lld_17692,True,False,False,0.0,Pictorial mark
logo_13152,False,True,False,0.07265625,Combination mark
lld_8601,False,False,False,0.0,Abstract mark
lld_7532,False,False,False,0.0,Abstract mark
logo_6821,False,False,False,0.0,Abstract mark
logo_13634,False,False,False,0.0,Abstract mark
lld_20758,True,False,False,0.0,Pictorial mark
lld_8167,False,True,False,0.5677734375,Wordmark
lld_7254,False,False,False,0.0,Abstract mark
logo_1828,False,False,False,0.0,Abstract mark
lld_28304,True,False,False,0.0,Pictorial mark
logo_7281,False,True,False,0.49046875,Combination mark
lld_27037,False,False,False,0.0,Abstract mark
lld_1625,False,False,False,0.0,Abstract mark
lld_31655,True,False,False,0.0,Pictorial mark
lld_20980,False,False,False,0.0,Abstract mark
lld_11585,False,False,False,0.0,Abstract mark
lld_26329,False,False,False,0.0,Abstract mark
lld_9279,True,False,False,0.0,Pictorial mark
lld_21446,False,False,False,0.0,Abstract mark
lld_10843,False,False,False,0.0,Abstract mark
lld_5443,False,False,False,0.0,Abstract mark
lld_35433,True,False,False,0.0,Pictorial mark
logo_4950,False,True,False,0.811484375,Wordmark
logo_11023,True,True,False,0.1599609375,Combination mark
logo_5496,False,False,False,0.0,Abstract mark
lld_25620,False,False,False,0.0,Abstract mark
lld_4985,True,False,False,0.0,Pictorial mark
lld_13392,False,False,False,0.0,Abstract mark
logo_4788,False,False,False,0.0,Abstract mark
lld_853,False,True,False,0.126328125,Combination mark
lld_3032,False,False,False,0.0,Abstract mark
lld_33042,False,False,False,0.0,Abstract mark
logo_656,False,True,False,0.231494140625,Combination mark
lld_23251,False,False,False,0.0,Abstract mark
lld_12113,True,False,False,0.0,Pictorial mark
logo_5509,False,True,False,0.22373046875,Combination mark
logo_911,False,True,False,0.0271875,Combination mark
logo_2266,False,False,False,0.0,Abstract mark
lld_714,False,False,False,0.0,Abstract mark
lld_14562,False,False,False,0.0,Abstract mark
logo_3178,False,True,False,0.717041015625,Wordmark
lld_25967,False,False,False,0.0,Abstract mark
logo_4617,False,True,False,0.156103515625,Combination mark
lld_10704,False,False,False,0.0,Abstract mark
lld_18358,False,False,False,0.0,Abstract mark
lld_31912,False,False,False,0.0,Abstract mark
lld_1962,False,False,False,0.0,Abstract mark
lld_19046,False,False,False,0.0,Abstract mark
lld_16375,False,False,False,0.0,Abstract mark
logo_6000,False,True,False,0.099521484375,Combination mark
lld_29185,True,False,False,0.0,Pictorial mark
logo_9333,True,False,False,0.0,Pictorial mark
logo_13973,True,True,False,0.430048828125,Combination mark
logo_6766,False,False,False,0.0,Abstract mark
lld_8946,False,False,False,0.0,Abstract mark
logo_9455,False,True,False,0.1546875,Combination mark
lld_19720,False,False,False,0.0,Abstract mark
lld_27816,False,False,False,0.0,Abstract mark
logo_8993,False,False,False,0.0,Abstract mark
lld_16413,False,False,False,0.0,Abstract mark
lld_9480,False,False,False,0.0,Abstract mark
logo_1009,True,False,False,0.0,Pictorial mark
lld_10062,False,False,False,0.0,Abstract mark
logo_7478,False,True,True,0.318330078125,Combination mark
logo_11802,True,True,False,0.067890625,Combination mark
logo_4171,False,True,False,0.09156249999999999,Combination mark
lld_14204,False,False,False,0.0,Abstract mark
logo_2500,True,False,False,0.0,Pictorial mark
lld_33863,False,False,False,0.0,Abstract mark
lld_3813,False,False,False,0.0,Abstract mark
lld_12675,False,False,False,0.0,Abstract mark
logo_11816,False,True,False,0.22884765625,Combination mark
logo_4165,False,False,False,0.0,Abstract mark
lld_14210,False,False,False,0.0,Abstract mark
lld_3807,False,False,False,0.0,Abstract mark
lld_33877,False,False,False,0.0,Abstract mark
logo_2514,False,False,False,0.0,Abstract mark
lld_12661,False,False,False,0.0,Abstract mark
lld_11368,False,False,False,0.0,Abstract mark
logo_6772,True,False,False,0.0,Pictorial mark
logo_9441,False,False,False,0.0,Abstract mark
lld_8952,True,False,False,0.0,Pictorial mark
lld_27802,True,False,False,0.0,Pictorial mark
lld_19734,False,False,False,0.0,Abstract mark
lld_9494,False,False,False,0.0,Abstract mark
lld_16407,True,False,False,0.0,Pictorial mark
logo_8987,False,True,False,0.0861328125,Combination mark
lld_17719,False,False,False,0.0,Abstract mark
lld_10076,False,False,False,0.0,Abstract mark
lld_10710,False,False,False,0.0,Abstract mark
logo_8039,True,False,False,0.0,Pictorial mark
lld_1976,False,False,False,0.0,Abstract mark
lld_31906,True,False,False,0.0,Pictorial mark
lld_19052,True,False,False,0.0,Pictorial mark
lld_16361,True,False,False,0.0,Pictorial mark
logo_6014,False,False,False,0.0,Abstract mark
logo_13967,False,True,False,0.0858203125,Combination mark
logo_9327,False,False,False,0.0,Abstract mark
lld_29191,False,False,False,0.0,Abstract mark
lld_12107,False,False,False,0.0,Abstract mark
lld_15668,False,False,False,0.0,Abstract mark
logo_2272,True,True,False,0.0716015625,Combination mark
logo_905,False,False,False,0.0,Abstract mark
lld_700,False,False,False,0.0,Abstract mark
lld_14576,True,False,False,0.0,Pictorial mark
lld_25973,True,False,False,0.0,Pictorial mark
lld_13219,False,False,False,0.0,Abstract mark
logo_4603,False,False,False,0.0,Abstract mark
logo_8011,False,True,False,0.193671875,Combination mark
lld_10738,False,False,False,0.0,Abstract mark
logo_7322,True,False,True,0.0,Mascot logo
lld_27194,False,False,False,0.0,Abstract mark
lld_17057,False,False,True,0.0,Mascot logo
logo_13797,False,False,False,0.0,Abstract mark
lld_18364,False,False,False,0.0,Abstract mark
logo_12489,False,True,False,0.05908203125,Combination mark
lld_16349,False,False,False,0.0,Abstract mark
logo_1753,False,True,False,0.351787109375,Combination mark
lld_36099,False,False,False,0.0,Abstract mark
lld_20823,False,False,False,0.0,Abstract mark
lld_1786,False,False,False,0.0,Abstract mark
lld_11426,False,False,False,0.0,Abstract mark
lld_4826,True,False,False,0.0,Pictorial mark
lld_34856,False,False,False,0.0,Abstract mark
logo_5535,False,False,False,0.0,Abstract mark
lld_25783,False,False,False,0.0,Abstract mark
lld_35590,False,False,False,0.0,Abstract mark
lld_728,False,False,False,0.0,Abstract mark
lld_15640,True,False,False,0.0,Pictorial mark
logo_11180,True,False,False,0.0,Pictorial mark
logo_3144,False,True,False,0.164755859375,Combination mark
lld_13231,False,False,False,0.0,Abstract mark
lld_3191,False,False,False,0.0,Abstract mark
lld_15898,False,False,False,0.0,Abstract mark
lld_13557,False,False,False,0.0,Abstract mark
lld_22952,False,False,False,0.0,Abstract mark
lld_33687,False,True,False,0.285546875,Combination mark
lld_4198,False,False,False,0.0,Abstract mark
lld_12891,False,False,False,0.0,Abstract mark
lld_14238,False,False,False,0.0,Abstract mark
lld_23494,False,False,False,0.0,Abstract mark
logo_3622,False,False,False,0.0,Abstract mark
lld_5286,False,True,False,0.61166015625,Wordmark
lld_15126,False,False,False,0.0,Abstract mark
lld_12649,False,False,False,0.0,Abstract mark
logo_5253,False,False,False,0.0,Abstract mark
lld_32599,True,False,False,0.0,Pictorial mark
lld_31090,False,False,False,0.0,Abstract mark
logo_9469,True,True,False,0.1487109375,Combination mark
lld_11340,False,False,False,0.0,Abstract mark
lld_21283,False,False,False,0.0,Abstract mark
logo_1035,False,True,False,0.0566015625,Combination mark
logo_14946,False,True,False,0.28021484375,Combination mark
lld_29807,False,False,False,0.0,Abstract mark
lld_17731,True,False,True,0.0,Mascot logo
logo_6982,True,True,False,0.226875,Combination mark
lld_18402,True,False,False,0.0,Pictorial mark
lld_7491,True,False,False,0.0,Pictorial mark
logo_8777,False,False,False,0.0,Abstract mark
lld_6957,True,False,False,0.0,Pictorial mark
logo_7444,True,False,False,0.0,Pictorial mark
lld_31084,False,False,False,0.0,Abstract mark
lld_11354,False,True,False,0.2728125,Combination mark
logo_1021,True,False,False,0.0,Pictorial mark
lld_21297,True,False,False,0.0,Pictorial mark
lld_19708,True,False,False,0.0,Pictorial mark
logo_14952,False,False,False,0.0,Abstract mark
lld_17725,False,False,False,0.0,Abstract mark
lld_29813,False,False,False,0.0,Abstract mark
lld_20189,False,False,False,0.0,Abstract mark
lld_7485,False,False,False,0.0,Abstract mark
lld_18416,True,False,False,0.0,Pictorial mark
logo_6996,False,True,False,0.2144921875,Combination mark
logo_8763,True,False,False,0.0,Pictorial mark
logo_7450,False,True,False,0.2926171875,Combination mark
lld_6943,False,False,False,0.0,Abstract mark
lld_13543,False,False,False,0.0,Abstract mark
logo_4159,False,False,False,0.0,Abstract mark
lld_33693,True,False,False,0.0,Pictorial mark
lld_22946,False,False,False,0.0,Abstract mark
lld_12885,False,False,False,0.0,Abstract mark
logo_3636,False,True,False,0.20373046875,Combination mark
lld_23480,False,False,False,0.0,Abstract mark
lld_5292,True,False,False,0.0,Pictorial mark
lld_15132,False,False,False,0.0,Abstract mark
logo_2528,False,False,False,0.0,Abstract mark
logo_5247,False,True,False,0.1416796875,Combination mark
lld_25797,False,False,False,0.0,Abstract mark
logo_5521,False,True,False,0.16435546875,Combination mark
lld_34842,False,False,False,0.0,Abstract mark
lld_4832,False,False,False,0.0,Abstract mark
lld_35584,False,True,False,0.6921875,Wordmark
logo_11194,False,True,False,1.26146484375,Wordmark
lld_15654,False,False,False,0.0,Abstract mark
logo_939,False,False,False,0.0,Abstract mark
logo_3150,False,False,False,0.0,Abstract mark
lld_13225,True,False,False,0.0,Pictorial mark
lld_24489,False,False,False,0.0,Abstract mark
lld_3185,False,False,False,0.0,Abstract mark
logo_8005,False,False,False,0.0,Abstract mark
lld_27180,False,False,False,0.0,Abstract mark
logo_7336,False,True,False,0.475244140625,Combination mark
logo_13783,False,False,False,0.0,Abstract mark
lld_17043,False,False,False,0.0,Abstract mark
lld_18370,False,False,False,0.0,Abstract mark
logo_1747,False,True,False,0.1830078125,Combination mark
lld_1792,False,False,False,0.0,Abstract mark
lld_20837,False,False,False,0.0,Abstract mark
lld_11432,False,False,False,0.0,Abstract mark
logo_6028,False,True,False,0.33953125,Combination mark
lld_36066,False,True,False,0.303515625,Combination mark
lld_19085,True,False,False,0.0,Pictorial mark
lld_6016,False,False,False,0.0,Abstract mark
lld_9325,False,False,False,0.0,Abstract mark
logo_12476,False,True,False,0.207041015625,Combination mark
lld_26275,False,False,False,0.0,Abstract mark
lld_1779,False,False,False,0.0,Abstract mark
lld_29146,False,False,False,0.0,Abstract mark
lld_31709,False,False,False,0.0,Abstract mark
logo_14007,False,True,False,0.166572265625,Combination mark
logo_1974,True,False,False,0.0,Pictorial mark
lld_30417,False,False,False,0.0,Abstract mark
lld_28258,False,False,False,0.0,Abstract mark
lld_7308,False,False,False,0.0,Abstract mark
logo_13768,False,True,False,0.0598828125,Combination mark
lld_20604,False,False,False,0.0,Abstract mark
logo_10261,True,True,False,1.050439453125,Combination mark
lld_34671,True,False,False,0.0,Pictorial mark
lld_4601,False,True,False,0.305703125,Combination mark
lld_15867,True,False,False,0.0,Pictorial mark
lld_24462,False,False,False,0.0,Abstract mark
lld_32200,False,False,False,0.0,Abstract mark
lld_2270,False,True,False,0.139453125,Combination mark
lld_22013,False,False,False,0.0,Abstract mark
logo_11619,False,True,False,0.14818359375,Combination mark
lld_22775,False,False,False,0.0,Abstract mark
lld_5279,False,False,False,0.0,Abstract mark
lld_35209,False,False,False,0.0,Abstract mark
logo_3805,False,False,False,0.0,Abstract mark
lld_32566,True,False,False,0.0,Pictorial mark
lld_2516,False,False,False,0.0,Abstract mark
lld_3608,False,False,False,0.0,Abstract mark
lld_33678,False,False,False,0.0,Abstract mark
lld_24304,False,False,False,0.0,Abstract mark
logo_10507,False,False,False,0.0,Abstract mark
lld_34117,False,True,False,1.23708984375,Wordmark
lld_4167,False,False,False,0.0,Abstract mark
lld_20162,False,True,False,0.378447265625,Combination mark
logo_14761,False,True,False,0.1037109375,Combination mark
lld_30371,False,False,False,0.0,Abstract mark
logo_8788,True,False,False,0.0,Pictorial mark
lld_26513,False,False,False,0.0,Abstract mark
lld_17916,True,False,False,0.0,Pictorial mark
logo_9496,True,False,False,0.0,Pictorial mark
lld_29620,False,False,False,0.0,Abstract mark
lld_8985,False,False,False,0.0,Abstract mark
lld_6770,False,False,False,0.0,Abstract mark
lld_9443,False,False,False,0.0,Abstract mark
logo_12310,False,True,False,0.120859375,Combination mark
logo_8950,False,False,False,0.0,Abstract mark
logo_6969,True,False,False,0.0,Pictorial mark
lld_8749,False,False,False,0.0,Abstract mark
lld_20176,True,False,False,0.0,Pictorial mark
logo_14775,False,True,False,0.042412109375,Combination mark
lld_27619,False,False,False,0.0,Abstract mark
lld_30365,True,False,False,0.0,Pictorial mark
lld_26507,False,True,False,0.1747265625,Combination mark
lld_8991,False,False,False,0.0,Abstract mark
lld_29634,False,False,False,0.0,Abstract mark
logo_9482,False,False,False,0.0,Abstract mark
lld_17902,False,False,False,0.0,Abstract mark
lld_6764,False,True,False,0.25625,Combination mark
logo_8944,True,False,False,0.0,Pictorial mark
logo_12304,False,True,False,0.186484375,Combination mark
lld_21268,False,False,False,0.0,Abstract mark
lld_9457,False,False,False,0.0,Abstract mark
lld_22761,False,False,False,0.0,Abstract mark
lld_2502,False,False,False,0.0,Abstract mark
lld_32572,False,False,False,0.0,Abstract mark
logo_3811,False,True,False,0.034453125,Combination mark
lld_24310,True,False,False,0.0,Pictorial mark
logo_10513,False,True,False,0.083095703125,Combination mark
lld_4173,False,False,False,0.0,Abstract mark
lld_34103,True,False,False,0.0,Pictorial mark
logo_10275,True,True,False,0.38931640624999997,Combination mark
lld_23319,False,False,False,0.0,Abstract mark
lld_4615,False,False,False,0.0,Abstract mark
lld_34665,False,False,False,0.0,Abstract mark
lld_15873,False,False,False,0.0,Abstract mark
lld_24476,False,True,False,0.487705078125,Combination mark
lld_2264,True,False,False,0.0,Pictorial mark
lld_32214,True,False,True,0.0,Mascot logo
lld_25768,False,False,False,0.0,Abstract mark
lld_22007,False,False,False,0.0,Abstract mark
logo_4818,True,False,False,0.0,Pictorial mark
lld_6002,False,False,False,0.0,Abstract mark
lld_19091,False,False,False,0.0,Abstract mark
lld_36072,False,False,False,0.0,Abstract mark
logo_12462,True,True,False,0.074833984375,Combination mark
lld_9331,True,False,False,0.0,Pictorial mark
lld_26261,False,False,False,0.0,Abstract mark
lld_29152,True,False,False,0.0,Pictorial mark
logo_14013,True,False,False,0.0,Pictorial mark
lld_30403,True,True,False,0.588046875,Combination mark
logo_1960,False,False,False,0.0,Abstract mark
lld_20610,True,False,False,0.0,Pictorial mark
lld_25998,False,False,False,0.0,Abstract mark
logo_3187,False,False,False,0.0,Abstract mark
lld_23331,False,False,False,0.0,Abstract mark
lld_933,False,False,False,0.0,Abstract mark
lld_3152,False,False,False,0.0,Abstract mark
lld_33122,False,False,False,0.0,Abstract mark
logo_736,False,True,False,0.5645703125,Wordmark
lld_34895,False,False,False,0.0,Abstract mark
lld_25740,False,False,False,0.0,Abstract mark
lld_5523,False,False,False,0.0,Abstract mark
lld_35553,False,False,False,0.0,Abstract mark
logo_4830,False,False,False,0.0,Abstract mark
lld_15683,False,False,False,0.0,Abstract mark
logo_11143,False,False,False,0.0,Abstract mark
logo_2299,False,True,False,0.1359375,Combination mark
logo_1790,False,False,False,0.0,Abstract mark
lld_9319,False,False,False,0.0,Abstract mark
lld_21526,False,False,False,0.0,Abstract mark
lld_10923,False,True,False,0.2175,Combination mark
lld_1745,False,False,True,0.0,Mascot logo
lld_31735,False,False,False,0.0,Abstract mark
lld_26249,True,False,False,0.0,Pictorial mark
logo_1948,False,True,False,0.23899414062500002,Combination mark
lld_28264,False,False,False,0.0,Abstract mark
lld_27157,False,False,False,0.0,Abstract mark
lld_17094,False,False,False,0.0,Abstract mark
logo_13754,False,False,False,0.0,Abstract mark
lld_20638,True,False,False,0.0,Pictorial mark
lld_8007,False,False,False,0.0,Abstract mark
lld_7334,False,False,False,0.0,Abstract mark
logo_13032,False,False,False,0.0,Abstract mark
lld_8761,False,False,False,0.0,Abstract mark
lld_7452,False,False,False,0.0,Abstract mark
logo_6941,False,False,False,0.0,Abstract mark
lld_28502,False,False,False,0.0,Abstract mark
lld_27631,True,False,False,0.0,Pictorial mark
lld_19907,False,False,False,0.0,Abstract mark
logo_7487,True,False,False,0.0,Pictorial mark
lld_6994,False,False,False,0.0,Abstract mark
lld_1023,True,False,False,0.0,Pictorial mark
lld_31053,False,False,False,0.0,Abstract mark
lld_11383,False,False,False,0.0,Abstract mark
logo_6799,False,True,False,0.4494140625,Combination mark
lld_21240,False,False,False,0.0,Abstract mark
logo_14985,True,False,False,0.0,Pictorial mark
lld_5245,True,False,False,0.0,Pictorial mark
lld_35235,False,False,False,0.0,Abstract mark
logo_11625,True,False,False,0.0,Pictorial mark
lld_22749,False,False,False,0.0,Abstract mark
lld_25026,False,False,False,0.0,Abstract mark
logo_5290,False,False,False,0.0,Abstract mark
logo_3839,False,False,False,0.0,Abstract mark
lld_13594,False,True,False,0.333046875,Combination mark
lld_24338,True,False,False,0.0,Pictorial mark
lld_3634,False,False,False,0.0,Abstract mark
lld_22991,True,False,False,0.0,Pictorial mark
lld_33644,False,False,False,0.0,Abstract mark
lld_12852,False,False,False,0.0,Abstract mark
lld_23457,False,False,False,0.0,Abstract mark
lld_35221,False,False,False,0.0,Abstract mark
lld_5251,False,False,False,0.0,Abstract mark
lld_33888,False,False,False,0.0,Abstract mark
logo_11631,False,True,False,0.6935546875,Wordmark
logo_5284,False,True,False,0.449296875,Combination mark
lld_25032,True,False,False,0.0,Pictorial mark
lld_13580,False,False,False,0.0,Abstract mark
lld_33650,True,False,False,0.0,Pictorial mark
lld_22985,False,False,False,0.0,Abstract mark
lld_3620,False,False,False,0.0,Abstract mark
lld_12846,False,False,False,0.0,Abstract mark
lld_23443,True,False,False,0.0,Pictorial mark
lld_8775,False,False,False,0.0,Abstract mark
logo_13026,False,True,False,0.353291015625,Combination mark
logo_6955,True,False,False,0.0,Pictorial mark
lld_7446,False,False,False,0.0,Abstract mark
lld_28516,False,False,False,0.0,Abstract mark
lld_30359,False,False,False,0.0,Abstract mark
lld_6980,False,False,False,0.0,Abstract mark
logo_14749,True,True,False,0.2776171875,Combination mark
lld_10089,False,False,False,0.0,Abstract mark
logo_7493,False,False,False,0.0,Abstract mark
lld_19913,False,True,False,0.541923828125,Combination mark
lld_27625,False,False,False,0.0,Abstract mark
lld_31047,False,False,False,0.0,Abstract mark
lld_29608,True,False,False,0.0,Pictorial mark
lld_1037,True,False,False,0.0,Pictorial mark
lld_11397,False,False,False,0.0,Abstract mark
logo_8978,True,False,False,0.0,Pictorial mark
logo_12338,False,False,False,0.0,Abstract mark
lld_21254,True,False,False,0.0,Pictorial mark
logo_14991,False,True,False,0.22690429687500002,Combination mark
lld_6758,False,False,False,0.0,Abstract mark
lld_21532,False,False,False,0.0,Abstract mark
logo_1784,False,False,False,0.0,Abstract mark
lld_10937,True,False,False,0.0,Pictorial mark
lld_31721,True,False,False,0.0,Pictorial mark
logo_13998,False,False,False,0.0,Abstract mark
lld_1751,False,False,False,0.0,Abstract mark
lld_28270,False,False,False,0.0,Abstract mark
lld_27143,True,False,False,0.0,Pictorial mark
lld_8013,False,False,False,0.0,Abstract mark
lld_1989,False,False,False,0.0,Abstract mark
logo_13740,False,True,False,0.0650390625,Combination mark
lld_17080,False,False,False,0.0,Abstract mark
lld_7320,False,False,False,0.0,Abstract mark
lld_4629,False,False,False,0.0,Abstract mark
lld_34659,False,False,False,0.0,Abstract mark
lld_14589,False,True,False,0.31001953125,Combination mark
logo_10249,False,True,False,0.271318359375,Combination mark
lld_23325,False,False,False,0.0,Abstract mark
logo_3193,False,False,False,0.0,Abstract mark
lld_927,False,False,False,0.0,Abstract mark
logo_722,False,False,False,0.0,Abstract mark
lld_33136,False,False,False,0.0,Abstract mark
lld_3146,False,False,False,0.0,Abstract mark
lld_25754,False,False,False,0.0,Abstract mark
lld_34881,True,False,False,0.0,Pictorial mark
